model,horizon,trial_id,parameters,validation_micro_wape,validation_macro_wape,validation_mae,validation_rmse,training_duration_sec,seed
XGBoost,6,9,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",14.95492930500576,23.195462053255337,16.760737018585203,19.950170687031687,0.24271700000099372,42
XGBoost,6,10,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.06, ""max_depth"": 6, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",13.832579567420172,16.29574076723428,15.502863550186158,19.915634178762822,0.4084569999977248,42
XGBoost,6,11,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.06, ""max_depth"": 5, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",13.930290259608674,16.09300977703611,15.61237280845642,20.167964780579748,0.30435620000207564,42
XGBoost,6,12,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_weight"": 2, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",13.275201479664823,16.2484670917568,14.878182058334351,19.05124638932512,0.25138159999914933,42
XGBoost,7,1,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",18.601917880144516,21.831224385139258,19.93567539215088,24.039211335989187,0.42187030000059167,42
XGBoost,7,2,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",18.205305901972608,21.719821227760157,19.510626335144043,24.007444363503,0.42451140000048326,42
XGBoost,7,3,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.04, ""max_depth"": 5, ""min_child_weight"": 2, ""subsample"": 0.8, ""colsample_bytree"": 0.75, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",17.96716057543458,21.7064716529502,19.255405988693237,23.52979896746001,0.3673223000005237,42
XGBoost,7,4,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.75, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5}",18.198906326400728,23.741037222399495,19.503767910003663,23.474926015611643,0.27523759999894537,42
XGBoost,7,5,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.75, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5}",18.201907406082857,22.620011385050773,19.506984167099,23.35901292090141,0.26054780000049504,42
XGBoost,7,6,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.7, ""colsample_bytree"": 0.65, ""reg_alpha"": 1.5, ""reg_lambda"": 2.0}",18.234834816069416,23.67978657667776,19.54227247238159,23.69619900276031,0.20692789999884553,42
XGBoost,7,7,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.7, ""colsample_bytree"": 0.65, ""reg_alpha"": 1.5, ""reg_lambda"": 2.0}",18.640384271850756,23.24366456110481,19.976899824142457,23.98171332043871,0.19612400000187336,42
XGBoost,7,8,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 5, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 2.0, ""reg_lambda"": 3.0}",19.77583141350041,28.722576882392108,21.193758525848388,24.712811474358436,0.20399729999917326,42
XGBoost,7,9,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",19.137396905430442,28.067851902563277,20.509548263549803,23.814602037801247,0.25116349999734666,42
XGBoost,7,10,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.06, ""max_depth"": 6, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",18.42725578835621,22.01507135367253,19.748490028381347,24.142936010821778,0.39395969999895897,42
XGBoost,7,11,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.06, ""max_depth"": 5, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",19.348616020285927,22.04381186384316,20.73591178894043,25.112853482251793,0.3175312999992457,42
XGBoost,7,12,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_weight"": 2, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",17.565256661417504,21.443151574833664,18.824685564041136,23.122583839999876,0.25729519999731565,42
XGBoost,8,1,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",20.953318006803553,23.699255072564625,22.40014461517334,26.853875588995663,0.4008571000013035,42
XGBoost,8,2,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",19.819260981669345,23.516787911102075,21.187780952453615,25.42981564903347,0.3703319999985979,42
XGBoost,8,3,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.04, ""max_depth"": 5, ""min_child_weight"": 2, ""subsample"": 0.8, ""colsample_bytree"": 0.75, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",18.8072350801172,23.176930908187828,20.10587466239929,24.19749161412454,0.29655909999928554,42
XGBoost,8,4,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.75, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5}",18.36188783659457,24.78203419963682,19.629776191711425,23.63912530755783,0.2395187000001897,42
XGBoost,8,5,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.75, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.5}",19.507719601657524,24.509714708214936,20.854727640151978,24.739032589400964,0.23928630000227713,42
XGBoost,8,6,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.7, ""colsample_bytree"": 0.65, ""reg_alpha"": 1.5, ""reg_lambda"": 2.0}",19.277704712673398,25.806922153840457,20.608830223083498,24.71657296624886,0.21856020000268472,42
XGBoost,8,7,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 4, ""subsample"": 0.7, ""colsample_bytree"": 0.65, ""reg_alpha"": 1.5, ""reg_lambda"": 2.0}",19.69940441037567,24.95012755949148,21.05964828491211,25.11197540972793,0.21335580000231857,42
XGBoost,8,8,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 5, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 2.0, ""reg_lambda"": 3.0}",20.538334931020824,31.20959249164142,21.95650695800781,25.523652869210032,0.2093301999993855,42
XGBoost,8,9,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 3, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",19.48748621078198,30.022861030495342,20.833097133636475,24.223784885213053,0.2343963999992411,42
XGBoost,8,10,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.06, ""max_depth"": 6, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",20.413922623484957,23.56711761441758,21.8235039806366,26.03284577511943,0.3631567000011273,42
XGBoost,8,11,"{""objective"": ""reg:squarederror"", ""learning_rate"": 0.06, ""max_depth"": 5, ""min_child_weight"": 2, ""subsample"": 0.85, ""colsample_bytree"": 0.85, ""reg_alpha"": 0.2, ""reg_lambda"": 0.5}",22.21528567075116,24.209890347121856,23.749251146316528,28.46005658652271,0.2940643000001728,42
XGBoost,8,12,"{""objective"": ""reg:absoluteerror"", ""learning_rate"": 0.04, ""max_depth"": 4, ""min_child_weight"": 2, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",18.562144143928965,23.045444201708342,19.84386019706726,23.976135298351995,0.24329589999979362,42
Random Forest,1,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",8.935751845499427,10.63493518176981,10.124206840950851,12.975073955616107,0.6791874000009557,42
Random Forest,1,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",8.98407038857541,10.68053717271384,10.178951750255939,12.960511553378563,0.6386189999975613,42
Random Forest,1,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",8.943740522643777,10.66028478195269,10.1332580121554,12.919455117710196,0.5461072000034619,42
Random Forest,1,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",8.963481033251403,10.549406427322214,10.15562401067384,12.978556435092319,0.4836317000008421,42
Random Forest,1,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",8.880341742439974,10.465187663076392,10.061427194184489,12.904433941986696,0.4886412999985623,42
Random Forest,1,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",8.993163629925785,10.709379360564812,10.189254392705914,13.014732548159069,0.4711637000000337,42
Random Forest,1,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",8.950806991895762,10.662142138925127,10.141264321817898,12.988677093656467,0.4444930999998178,42
Random Forest,1,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",8.947375537743374,10.642528460700746,10.137376484263243,12.934412151350347,0.44831349999731174,42
Random Forest,1,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",9.04396732453147,10.803840372606416,10.246814978694156,12.996916007244847,0.4285747000030824,42
Random Forest,1,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",8.992975121356874,10.6146055410576,10.189040812497339,13.024374561103773,0.5364255999993475,42
Random Forest,2,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",9.699944244485865,11.377521591286275,11.142325953640913,14.649386998992732,0.6392238000007637,42
Random Forest,2,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",9.563677819609888,11.299617112789655,10.985796711385879,14.379505920280874,0.5679917000015848,42
Random Forest,2,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",9.563055860902175,11.233650951558177,10.98508226741833,14.415046179962374,0.5164294999995036,42
Random Forest,2,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",9.39638229292835,11.050770505798434,10.793624339886797,14.360575237669703,0.4832172999995237,42
Random Forest,2,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",9.339528435166812,10.98608515757703,10.728316313476116,14.282068709826293,0.4702273000002606,42
Random Forest,2,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",9.400479366106477,11.000382045340551,10.79833064784651,14.288929383037791,0.4510037000000011,42
Random Forest,2,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",9.262681861716187,10.88790269558555,10.640042654553385,14.208403681205741,0.4465041999974346,42
Random Forest,2,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",9.416709100822086,11.040234347217606,10.81697374411433,14.245375327520538,0.4351349000025948,42
Random Forest,2,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",9.387868775378632,11.005000937092031,10.783844862277434,14.276223362583083,0.4312307000000146,42
Random Forest,2,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",9.696272294077197,11.275683709814642,11.138107984206476,14.702757840085583,0.5330546000004688,42
Random Forest,3,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",11.449448784667577,12.887403121905672,13.014588433531635,16.797818439344624,0.6082196999996086,42
Random Forest,3,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",11.264812707562024,12.606595329057738,12.80471260468575,16.606571933188203,0.5311707000000752,42
Random Forest,3,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",11.212970846518132,12.597949137058052,12.745783961237162,16.55344672866786,0.49751210000249557,42
Random Forest,3,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",11.082700227650912,12.520313299848453,12.597705348770791,16.270539894293712,0.46362800000133575,42
Random Forest,3,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",11.050216754136502,12.562144140188854,12.560781384426962,16.16295728585102,0.4526980000009644,42
Random Forest,3,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",11.064228082989315,12.574066567192729,12.576708061933955,16.249290957323907,0.44896909999806667,42
Random Forest,3,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",10.902570282508577,12.428618773303345,12.392951640127501,16.015181298037284,0.453121700000338,42
Random Forest,3,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",11.066284999186147,12.63383922580366,12.579046158574892,16.1390940280524,0.430791799997678,42
Random Forest,3,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",10.891916522374537,12.555913851921705,12.380841510983137,15.923351451398148,0.41848490000120364,42
Random Forest,3,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",11.448913043048387,12.885561910482735,13.013979456033104,16.817706557795475,0.5182442000004812,42
Random Forest,4,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",12.553067825931082,13.712701741429077,14.046255243825586,17.886126684521212,0.5851055999992241,42
Random Forest,4,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",12.130172084582401,13.481201435722253,13.57305605404348,17.21918235498028,0.48279550000006566,42
Random Forest,4,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",12.080179061581049,13.444997840012798,13.517116360956116,17.11617753151776,0.47600560000137193,42
Random Forest,4,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",11.939642641754386,13.279332920311855,13.359863133991071,17.01285606483892,0.46686010000121314,42
Random Forest,4,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",12.229519089071426,13.498506752139079,13.68422038471647,17.350922518850048,0.4438430000009248,42
Random Forest,4,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",12.057908012579038,13.438077662385835,13.492196170675316,17.163572920981764,0.4518677999985812,42
Random Forest,4,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",12.022686630495054,13.403593892062696,13.45278520519244,17.01650156743289,0.4411011000011058,42
Random Forest,4,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",11.776238933640341,13.2822046008241,13.17702255479686,16.708060864258737,0.4266099000014947,42
Random Forest,4,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",12.014805975098193,13.527570519937369,13.443967145836123,16.9184275953979,0.4161677000010968,42
Random Forest,4,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",12.359829617493933,13.681271723210289,13.830031350494835,17.608912890824847,0.5025139999997918,42
Random Forest,5,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",13.18256644690163,14.691678233840006,14.763156163885137,19.020773820750733,0.5451858000014909,42
Random Forest,5,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",13.043261044907586,14.581197707355978,14.607148044192007,18.706961933824054,0.47180540000044857,42
Random Forest,5,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",13.035748114483267,14.539640397564067,14.598734313409812,18.77151313669582,0.45721059999777935,42
Random Forest,5,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",12.941743745130896,14.738440154495187,14.49345882017209,18.543478495907323,0.43923410000206786,42
Random Forest,5,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",13.092502746418463,14.785266125353012,14.662293825714038,18.677579846826166,0.4603960000022198,42
Random Forest,5,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",13.10972563619561,14.809659738700583,14.681581739975464,18.84486149039008,0.4341710000007879,42
Random Forest,5,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",13.109714301674599,14.808067456517652,14.681569046445384,18.792152840974467,0.42941789999895263,42
Random Forest,5,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",13.025968790440068,14.785634842436899,14.587782448413831,18.671559879264716,0.41617609999957494,42
Random Forest,5,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",13.166231777991314,14.965778913619154,14.744862968172471,18.77268400677612,0.41640320000078646,42
Random Forest,5,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",13.215473326735939,14.707108782056885,14.800008578611575,18.971756145454716,0.49324110000088695,42
Random Forest,6,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",15.173483345291288,16.775626453959994,17.005681459235213,22.04352569085207,0.5397888000006787,42
Random Forest,6,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",15.003874713831506,16.68201254677237,16.81559258552666,21.75108849933481,0.46216310000090743,42
Random Forest,6,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",15.105684678980877,16.708040642634742,16.929696103967817,21.88750958501995,0.45406160000129603,42
Random Forest,6,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",14.877633836843247,16.59904656353269,16.674108122642068,21.50186324821326,0.4366946999980428,42
Random Forest,6,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",14.74021988523448,16.5709374209964,16.520101436376542,21.30033055821356,0.4524727999996685,42
Random Forest,6,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",14.783984623549479,16.521193536020235,16.569150766843077,21.395188321725893,0.426709799998207,42
Random Forest,6,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",14.657989326062005,16.42043533040821,16.427941537183994,21.314784273729877,0.43608400000084657,42
Random Forest,6,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",14.61706168962177,16.51140415576763,16.3820718886436,21.157887793379928,0.42175240000142367,42
Random Forest,6,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",14.597427102794795,16.462627996030484,16.360066425457266,21.236811990541867,0.41242659999988973,42
Random Forest,6,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",15.112391428214503,16.615047615310644,16.937212693171404,22.0891582790288,0.4706086000005598,42
Random Forest,7,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",20.743494072980404,22.8954911674942,22.230802598013096,27.075203311146065,0.5183288000007451,42
Random Forest,7,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",20.22679378008025,22.467659797480056,21.677054894112004,26.538488456661522,0.4568920999990951,42
Random Forest,7,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",20.35125881095342,22.686244905263276,21.810444067698782,26.580536447749914,0.4591605999994499,42
Random Forest,7,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",20.508801399286693,22.74066832128272,21.97928245961555,26.974089560547696,0.4350525999980164,42
Random Forest,7,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",20.244380180689156,22.589514245132836,21.69590223964457,26.629988662517473,0.4242515000005369,42
Random Forest,7,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",20.394363672111243,22.616748089269787,21.85663954740162,26.933406833102573,0.42496870000104536,42
Random Forest,7,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",20.25085613992232,22.471747442511536,21.70284252515475,26.723648486741236,0.4253293000001577,42
Random Forest,7,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",20.456110164577122,22.687217939063274,21.922813263377304,27.00002823007927,0.4193602000013925,42
Random Forest,7,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",19.941378953047113,22.248848860893318,21.371175823980593,26.37639108414557,0.4305908999995154,42
Random Forest,7,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",20.47671962706625,22.697974539572183,21.944900424326903,26.74029151351627,0.46113530000002356,42
Random Forest,8,1,"{""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": 1.0}",22.876277215890656,24.732035819393367,24.455884157647905,29.118686827728773,0.4970205999998143,42
Random Forest,8,2,"{""max_depth"": 12, ""min_samples_split"": 4, ""min_samples_leaf"": 2, ""max_features"": 0.8}",22.58805078177236,24.647876333888004,24.147755688253742,28.732549036993063,0.4355854999994335,42
Random Forest,8,3,"{""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.8}",22.60872195702123,24.631728119880563,24.16985420815355,28.889633432733554,0.4432301999986521,42
Random Forest,8,4,"{""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7}",22.620460229085822,24.55125422604811,24.182403007904195,29.016897915120424,0.430255399998714,42
Random Forest,8,5,"{""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.7}",22.656134038125106,24.689119916998678,24.220540093457643,28.96459281930626,0.43572449999919627,42
Random Forest,8,6,"{""max_depth"": 8, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",22.427470967897936,24.448456622508616,23.976087838231287,28.653976716565374,0.42853570000079344,42
Random Forest,8,7,"{""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": 0.6}",22.346875428106912,24.41579541405781,23.889927176417697,28.644571753696294,0.3991792999986501,42
Random Forest,8,8,"{""max_depth"": 6, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": 0.5}",22.37064487009389,24.518670807006323,23.915337898373874,28.63676180164074,0.40875769999911427,42
Random Forest,8,9,"{""max_depth"": 5, ""min_samples_split"": 15, ""min_samples_leaf"": 6, ""max_features"": 0.5}",22.278391593258657,24.57249371941069,23.816714532773165,28.520464899991715,0.4190892000005988,42
Random Forest,8,10,"{""max_depth"": 12, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": 0.75}",23.22655152570737,25.02991107812426,24.830344908557468,29.557368730993698,0.45632669999758946,42
