model,SKU,Micro_WAPE,MAE,RMSE
Random Forest,SKU018,9.71044762130377,17.13219668519747,22.51052534319224
Random Forest,SKU019,17.04871453021773,19.106399658934283,23.70450578447678
Random Forest,SKU020,15.234350106359273,14.942358395987387,18.45364556968582
Random Forest,SKU021,17.649719749041072,10.70504529778644,13.481857993021679
Random Forest,SKU022,18.21037443286969,12.83831397517313,15.855221977805414
Random Forest,SKU023,19.13392390827935,20.122509976873783,24.254778937948547
Random Forest,SKU024,21.131967185669318,19.359229938427056,23.01805921762001
Random Forest,SKU025,23.199251799757796,4.298305819566236,5.357838555744073
Random Forest,SKU026,14.272868332288107,22.77117201847132,27.8873617755403
Random Forest,SKU027,12.108517015936442,20.490301572523556,24.93735875857611
Random Forest,SKU028,16.66472209105464,6.5640488680876325,8.525367943723825
Random Forest,SKU029,13.58790546424983,15.063702974394744,19.296691971834097
Random Forest,SKU030,17.11216308441118,5.808628691430684,6.837481967546352
Random Forest,SKU031,15.852631297609518,20.89024524329432,25.660696104224417
Random Forest,SKU032,20.68782924039295,13.783266231411803,16.342321273717385
Random Forest,SKU033,16.440740207459523,21.108083677466087,25.800587938025142
Random Forest,SKU034,18.355511852097298,25.922061737795183,30.993791584669022
Random Forest,SKU035,15.089714014546823,22.577984594265686,28.18327876487661
Random Forest,SKU036,21.449636956365076,7.212440426577757,8.493607138374545
Random Forest,SKU037,10.942166134041189,19.603194578194067,24.359154822532687
Random Forest,SKU038,16.69381090745462,9.360127032415875,11.437896529755646
Random Forest,SKU039,24.51091493716265,5.5932546169108655,7.000821311687262
Random Forest,SKU040,17.84897278633394,19.47273350509071,22.843569278575945
Random Forest,SKU041,22.845179398691087,17.70184109240244,21.061053659979013
Random Forest,SKU042,12.00921792943992,19.758499387797958,23.919871287891713
Random Forest,SKU043,14.201115748635711,22.443680014406358,27.181276641688594
Random Forest,SKU044,17.412004567985942,11.888529785585957,14.336250344754887
Random Forest,SKU045,12.557517311434355,22.050651578953406,27.36822165839174
Random Forest,SKU046,16.78591092647026,11.025079551566371,14.020333074004586
Random Forest,SKU047,17.39862047356483,18.23472084632225,21.959073239506484
Random Forest,SKU048,17.33469156147898,10.318956671180404,12.81008348459925
Random Forest,SKU049,9.726318934626358,17.29258453918778,21.13961642206405
Random Forest,SKU050,21.93333822703706,9.915696656806338,11.648544833836185
Seasonal Naive 52w,SKU001,10.832429501084599,11.097222222222221,14.316365926216518
Seasonal Naive 52w,SKU002,14.980064552876401,10.958333333333334,13.561075834084026
Seasonal Naive 52w,SKU003,15.993322203672788,6.652777777777778,8.150494190879199
Seasonal Naive 52w,SKU004,22.304995617879054,7.069444444444445,8.935727291173462
Seasonal Naive 52w,SKU005,9.87460815047022,11.375,13.501543121683042
